Operation_ID,Operator_ID,Operation_type,Operation_timestamp,OHH_code,Location_from,Location_to,Reference_ID,Reference_name,Qty,TKID_code,Order_ID,Operation_status
OP305397,A000017,MOVE,1766827365,481340,TPA,SHIP,P00X02,"Edriseur luxe ""X02""",7,225311,AZO80881,OK
OP305398,A000127,MOVE,1766827614,537004,ST10,TPA,P00V80,"Edriseur turbo ""V80""",5,205512,FOD80163,OK
OP305399,A000133,MOVE,1766827656,337611,PROD,TPA,P00C14,"Edriseur type ""C14""",52,363011,AZO81975,OK
OP305400,A999999,ORDER,1766827683,81929,,,,,,418950,FOD81671,OK
OP305401,A000127,MOVE,1766827964,445207,PROD,ST10,P00C14,"Edriseur type ""C14""",10,745633,FOD81671,OK
OP305402,A000127,MOVE,1766828090,677043,ST10,QUA,P00C14,"Edriseur type ""C14""",10,686458,FOD81671,OK
OP305403,A000133,MOVE,1766828202,209368,TPA,SHIP,P00C14,"Edriseur type ""C14""",52,53682,AZO81975,OK
OP305404,A000024,MOVE,1766828238,453714,TPA,SHIP,P00V80,"Edriseur turbo ""V80""",5,513500,FOD80163,OK
OP305405,A000062,MOVE,1766828243,543146,QUA,ST10,P00C14,"Edriseur type ""C14""",10,664831,FOD81671,OK
OP305406,A000133,MOVE,1766828780,189226,ST10,TPA,P00C14,"Edriseur type ""C14""",10,350477,FOD81671,OK
OP305407,A999999,ORDER,1766828838,765981,,,,,,127112,FOD81750,OK
OP305408,A999999,ORDER,1766828931,558555,,,,,,696550,FOD80491,OK
OP305409,A000017,MOVE,1766829145,14678,TPA,SHIP,P00C14,"Edriseur type ""C14""",10,366163,FOD81671,OK
OP305410,A000106,MOVE,1766829245,407729,PROD,ST10,P00X02,"Edriseur luxe ""X02""",17,720855,FOD81750,OK
OP305411,A000024,MOVE,1766829417,757629,ST10,TPA,P00X02,"Edriseur luxe ""X02""",17,778311,FOD81750,OK
OP305412,A000024,MOVE,1766829486,768888,PROD,TPA,P00X02,"Edriseur luxe ""X02""",4,795433,FOD80491,OK
OP305413,A999999,ORDER,1766829542,501475,,,,,,194720,FOD81403,OK
OP305414,A999999,ORDER,1766829875,90187,,,,,,393712,AZO81841,OK
OP305415,A000017,MOVE,1766829913,6461,TPA,SHIP,P00X02,"Edriseur luxe ""X02""",17,441385,FOD81750,OK
OP305416,A999999,ORDER,1766830052,999,,,,,,281296,AZO81672,OK
OP305417,A000127,MOVE,1766830058,602135,TPA,SHIP,P00X02,"Edriseur luxe ""X02""",4,641650,FOD80491,OK
OP305418,A000024,MOVE,1766830130,627183,PROD,ST10,P00V80,"Edriseur turbo ""V80""",61,468371,FOD81403,OK
OP305419,A000017,MOVE,1766830134,270311,PROD,ST10,P00X99,"Edriseur luxe ""X99""",42,501603,AZO81841,OK
OP305420,A000017,MOVE,1766830341,201176,PROD,ST20,P00X99,"Edriseur luxe ""X99""",54,179657,AZO81672,OK
OP305421,A000024,MOVE,1766830614,573552,ST10,TPA,P00X99,"Edriseur luxe ""X99""",42,660702,AZO81841,OK
OP305422,A000127,MOVE,1766830735,337971,ST20,QUA,P00X99,"Edriseur luxe ""X99""",54,52133,AZO81672,OK
OP305423,A000133,MOVE,1766830891,276159,QUA,ST20,P00X99,"Edriseur luxe ""X99""",54,728188,AZO81672,OK
OP305424,A000127,MOVE,1766830991,332252,ST10,TPA,P00V80,"Edriseur turbo ""V80""",61,130837,FOD81403,OK
OP305425,A000024,MOVE,1766831128,573430,TPA,SHIP,P00X99,"Edriseur luxe ""X99""",42,699822,AZO81841,OK
OP305426,A000017,MOVE,1766831476,743013,ST20,TPA,P00X99,"Edriseur luxe ""X99""",54,193677,AZO81672,OK
OP305427,A000127,MOVE,1766831607,104160,TPA,SHIP,P00X99,"Edriseur luxe ""X99""",54,769890,AZO81672,OK
OP305428,A999999,ORDER,1766831644,808452,,,,,,560000,FOD79820,OK
OP305429,A999999,ORDER,1766831685,682197,,,,,,42150,FOD80500,OK
OP305430,A999999,ORDER,1766831690,40900,,,,,,270004,FOD80180,OK
OP305431,A000024,MOVE,1766832080,481545,TPA,SHIP,P00V80,"Edriseur turbo ""V80""",61,281712,FOD81403,OK
OP305432,A999999,ORDER,1766832089,51117,,,,,,1441,AZO79993,OK
OP305433,A999999,ORDER,1766832225,578324,,,,,,666164,FOD81315,OK
OP305434,A000017,MOVE,1766832287,392895,PROD,ST10,P00C14,"Edriseur type ""C14""",11,499523,FOD79820,OK
OP305435,A000017,MOVE,1766832424,814031,PROD,ST10,P00C14,"Edriseur type ""C14""",52,692470,AZO79993,OK
OP305436,A000133,MOVE,1766832540,489055,PROD,ST20,P00C14,"Edriseur type ""C14""",69,755560,FOD80500,OK
OP305437,A000017,MOVE,1766832653,663200,ST10,TPA,P00C14,"Edriseur type ""C14""",11,264106,FOD79820,OK
OP305438,A000106,MOVE,1766832777,79784,PROD,TPA,P00C37,"Edriseur type ""C37""",4,751548,FOD80180,OK
OP305439,A000017,MOVE,1766832971,245939,ST10,TPA,P00C14,"Edriseur type ""C14""",52,203716,AZO79993,OK
OP305440,A000017,MOVE,1766832984,394415,PROD,ST10,P00C14,"Edriseur type ""C14""",110,309163,FOD81315,OK
OP305441,A000127,MOVE,1766833080,529825,ST20,QUA,P00C14,"Edriseur type ""C14""",69,260193,FOD80500,OK
OP305442,A999999,ORDER,1766833416,492766,,,,,,525789,GAA80453,OK
OP305443,A000017,MOVE,1766833416,702388,ST10,TPA,P00C14,"Edriseur type ""C14""",110,81170,FOD81315,OK
OP305444,A999999,ORDER,1766833623,232236,,,,,,737287,AZO81004,OK
OP305445,A000017,MOVE,1766833738,230918,TPA,SHIP,P00C14,"Edriseur type ""C14""",110,159521,FOD81315,OK
OP305446,A999999,ORDER,1766833744,356480,,,,,,538693,FOD81212,OK
OP305447,A000024,MOVE,1766833837,56596,TPA,SHIP,P00C14,"Edriseur type ""C14""",52,478488,AZO79993,OK
OP305448,A000017,MOVE,1766833894,302755,PROD,ST10,P00C14,"Edriseur type ""C14""",6,394908,GAA80453,OK
OP305449,A999999,ORDER,1766833932,740595,,,,,,101091,AZO81917,OK
OP305450,A999999,ORDER,1766833947,491785,,,,,,118033,GAA79953,OK
OP305451,A000062,MOVE,1766834056,95616,TPA,SHIP,P00C37,"Edriseur type ""C37""",4,359212,FOD80180,OK
OP305452,A999999,ORDER,1766834137,434027,,,,,,781403,GAA79915,OK
OP305453,A000024,MOVE,1766834152,160943,PROD,ST20,P00X25,"Edriseur nouveau ""2025""",63,766494,AZO81004,OK
OP305454,A000017,MOVE,1766834184,557754,PROD,TPA,P00C14,"Edriseur type ""C14""",9,89422,AZO81917,OK
OP305455,A000062,MOVE,1766834250,526593,ST10,QUA,P00C14,"Edriseur type ""C14""",6,423959,GAA80453,OK
OP305456,A000024,MOVE,1766834354,182072,PROD,ST10,P00C13,"Edriseur type ""C13""",117,460359,GAA79953,OK
OP305457,A000024,MOVE,1766834359,363181,TPA,SHIP,P00C14,"Edriseur type ""C14""",9,173712,AZO81917,OK
OP305458,A000024,MOVE,1766834364,815270,PROD,TPA,P00X25,"Edriseur nouveau ""2025""",15,255267,FOD81212,OK
OP305459,A000017,MOVE,1766834427,70760,QUA,ST20,P00C14,"Edriseur type ""C14""",69,84701,FOD80500,OK
OP305460,A000133,MOVE,1766834430,810246,TPA,SHIP,P00C14,"Edriseur type ""C14""",11,301364,FOD79820,OK
OP305461,A000106,MOVE,1766834543,52876,PROD,ST10,P00C13,"Edriseur type ""C13""",123,212961,GAA79915,OK
OP305462,A000024,MOVE,1766834595,29891,TPA,SHIP,P00X25,"Edriseur nouveau ""2025""",15,485315,FOD81212,OK
OP305463,A999999,ORDER,1766834643,25797,,,,,,569617,AZO80606,OK
OP305464,A000017,MOVE,1766834808,122864,PROD,ST10,P00C18,"Edriseur type ""C18""",141,143915,AZO80606,OK
OP305465,A000024,MOVE,1766834940,718223,ST10,TPA,P00C13,"Edriseur type ""C13""",117,484073,GAA79953,OK
OP305466,A000127,MOVE,1766835040,349344,ST10,TPA,P00C13,"Edriseur type ""C13""",123,501362,GAA79915,OK
OP305467,A999999,ORDER,1766835148,368268,,,,,,683629,GAA79758,OK
OP305468,A999999,ORDER,1766835257,159721,,,,,,240851,AZO81680,OK
OP305469,A000106,MOVE,1766835271,158719,TPA,SHIP,P00C13,"Edriseur type ""C13""",123,318431,GAA79915,OK
OP305470,A000017,MOVE,1766835318,48002,TPA,SHIP,P00C13,"Edriseur type ""C13""",117,777491,GAA79953,OK
OP305471,A000017,MOVE,1766835323,46381,ST20,QUA,P00X25,"Edriseur nouveau ""2025""",63,755944,AZO81004,OK
OP305472,A000106,MOVE,1766835391,56377,ST10,TPA,P00C18,"Edriseur type ""C18""",141,578192,AZO80606,OK
OP305473,A000024,MOVE,1766835446,154653,PROD,TPA,P00X01,"Edriseur luxe ""X01""",102,462380,GAA79758,OK
OP305474,A999999,ORDER,1766835623,518798,,,,,,446985,SMP80966,OK
OP305475,A000017,MOVE,1766835626,551203,TPA,SHIP,P00X01,"Edriseur luxe ""X01""",102,621373,GAA79758,OK
OP305476,A000127,MOVE,1766835683,450014,QUA,ST20,P00X25,"Edriseur nouveau ""2025""",63,280939,AZO81004,OK
OP305477,A000106,MOVE,1766835687,551720,PROD,TPA,P00C13,"Edriseur type ""C13""",10,127841,AZO81680,OK
OP305478,A000127,MOVE,1766835755,801869,TPA,SHIP,P00C18,"Edriseur type ""C18""",141,491769,AZO80606,OK
OP305479,A000017,MOVE,1766835795,209811,QUA,ST10,P00C14,"Edriseur type ""C14""",6,131211,GAA80453,OK
OP305480,A999999,ORDER,1766835807,649986,,,,,,93609,FOD79933,OK
OP305481,A000127,MOVE,1766835959,539194,PROD,TPA,P00C13,"Edriseur type ""C13""",2,659560,FOD79933,OK
OP305482,A000133,MOVE,1766835968,84746,ST10,TPA,P00C14,"Edriseur type ""C14""",6,300326,GAA80453,OK
OP305483,A000017,MOVE,1766836054,218154,ST20,TPA,P00C14,"Edriseur type ""C14""",69,323096,FOD80500,OK
OP305484,A000024,MOVE,1766836071,654534,PROD,ST10,P00X99,"Edriseur luxe ""X99""",23,737471,SMP80966,OK
OP305485,A000106,MOVE,1766836120,540354,TPA,SHIP,P00C13,"Edriseur type ""C13""",2,457903,FOD79933,OK
OP305486,A000127,MOVE,1766836137,85528,ST20,TPA,P00X25,"Edriseur nouveau ""2025""",63,58853,AZO81004,OK
OP305487,A999999,ORDER,1766836369,641524,,,,,,794660,AZO81832,OK
OP305488,A000017,MOVE,1766836409,45250,ST10,TPA,P00X99,"Edriseur luxe ""X99""",23,147483,SMP80966,OK
OP305489,A000133,MOVE,1766836526,790821,TPA,SHIP,P00C14,"Edriseur type ""C14""",6,553282,GAA80453,OK
OP305490,A000017,MOVE,1766836614,701764,TPA,SHIP,P00X99,"Edriseur luxe ""X99""",23,345008,SMP80966,OK
OP305491,A999999,ORDER,1766836617,599127,,,,,,372035,GAA81657,OK
OP305492,A000133,MOVE,1766836636,396974,TPA,SHIP,P00C14,"Edriseur type ""C14""",69,454172,FOD80500,OK
OP305493,A000017,MOVE,1766836739,228461,PROD,TPA,P00X99,"Edriseur luxe ""X99""",3,30292,AZO81832,OK
OP305494,A000127,MOVE,1766836809,339275,TPA,SHIP,P00C13,"Edriseur type ""C13""",10,204680,AZO81680,OK
OP305495,A999999,ORDER,1766836855,673278,,,,,,562627,AZO81390,OK
OP305496,A000106,MOVE,1766836891,112262,PROD,TPA,P00V80,"Edriseur turbo ""V80""",32,643314,GAA81657,OK
OP305497,A000127,MOVE,1766837049,198920,PROD,ST10,P00C14,"Edriseur type ""C14""",36,440505,AZO81390,OK
OP305498,A000127,MOVE,1766837097,157502,TPA,SHIP,P00X25,"Edriseur nouveau ""2025""",63,245457,AZO81004,OK
OP305499,A000024,MOVE,1766837171,507063,TPA,SHIP,P00V80,"Edriseur turbo ""V80""",32,680492,GAA81657,OK
OP305500,A999999,ORDER,1766837202,398370,,,,,,64176,FOD81264,OK
OP305501,A999999,ORDER,1766837372,802501,,,,,,781806,FOD81966,OK
OP305502,A999999,ORDER,1766837465,777831,,,,,,647884,FOD82031,OK
OP305503,A000062,MOVE,1766837539,369456,TPA,SHIP,P00X99,"Edriseur luxe ""X99""",3,805217,AZO81832,OK
OP305504,A000024,MOVE,1766837597,312650,PROD,ST10,P00V80,"Edriseur turbo ""V80""",22,386001,FOD81264,OK
OP305505,A000017,MOVE,1766837604,92656,ST10,TPA,P00C14,"Edriseur type ""C14""",36,40215,AZO81390,OK
OP305506,A999999,ORDER,1766837672,718951,,,,,,299039,AZO81097,OK
OP305507,A000024,MOVE,1766837724,428909,PROD,TPA,P00X99,"Edriseur luxe ""X99""",37,491385,FOD82031,OK
OP305508,A000127,MOVE,1766837758,724156,ST10,TPA,P00V80,"Edriseur turbo ""V80""",22,463610,FOD81264,OK
OP305509,A000017,MOVE,1766837761,509992,PROD,ST10,P00C18,"Edriseur type ""C18""",56,809349,FOD81966,OK
OP305510,A000106,MOVE,1766837926,430714,TPA,SHIP,P00V80,"Edriseur turbo ""V80""",22,214192,FOD81264,OK
OP305511,A000062,MOVE,1766838038,792461,ST10,QUA,P00C18,"Edriseur type ""C18""",56,461352,FOD81966,OK
OP305512,A000133,MOVE,1766838105,197650,TPA,SHIP,P00X99,"Edriseur luxe ""X99""",37,516282,FOD82031,OK
OP305513,A000127,MOVE,1766838136,810765,TPA,SHIP,P00C14,"Edriseur type ""C14""",36,105164,AZO81390,OK
OP305514,A000017,MOVE,1766838191,335621,PROD,ST10,P00C14,"Edriseur type ""C14""",18,650504,AZO81097,OK
OP305515,A999999,ORDER,1766838266,805731,,,,,,437862,FOD81032,OK
OP305516,A000133,MOVE,1766838267,219630,QUA,ST10,P00C18,"Edriseur type ""C18""",56,806073,FOD81966,OK
OP305517,A999999,ORDER,1766838286,303825,,,,,,715399,GAA82002,OK
OP305518,A000024,MOVE,1766838627,427631,ST10,TPA,P00C18,"Edriseur type ""C18""",56,599058,FOD81966,OK
OP305519,A000017,MOVE,1766838709,35567,PROD,TPA,P00X25,"Edriseur nouveau ""2025""",12,34453,GAA82002,OK
OP305520,A000017,MOVE,1766838858,38935,PROD,TPA,P00X99,"Edriseur luxe ""X99""",20,114790,FOD81032,OK
OP305521,A999999,ORDER,1766838870,161979,,,,,,218759,GAA80310,OK
OP305522,A000127,MOVE,1766839022,587971,ST10,TPA,P00C14,"Edriseur type ""C14""",18,253538,AZO81097,OK
OP305523,A000017,MOVE,1766839116,329700,TPA,SHIP,P00C18,"Edriseur type ""C18""",56,154505,FOD81966,OK
OP305524,A000127,MOVE,1766839160,255183,TPA,SHIP,P00X99,"Edriseur luxe ""X99""",20,164691,FOD81032,OK
OP305525,A000127,MOVE,1766839254,137975,TPA,SHIP,P00X25,"Edriseur nouveau ""2025""",12,134580,GAA82002,OK
OP305526,A999999,ORDER,1766839292,267607,,,,,,27233,GAA79680,OK
OP305527,A000106,MOVE,1766839455,403552,PROD,ST20,P00C13,"Edriseur type ""C13""",12,182441,GAA80310,OK
OP305528,A000133,MOVE,1766839792,106073,PROD,ST10,P00V85,"Edriseur turbo ""V85""",2,756126,GAA79680,OK
OP305529,A000024,MOVE,1766839832,772218,TPA,SHIP,P00C14,"Edriseur type ""C14""",18,751261,AZO81097,OK
OP305530,A999999,ORDER,1766839970,23285,,,,,,258070,FOD81340,OK
OP305531,A000106,MOVE,1766840002,529307,ST20,QUA,P00C13,"Edriseur type ""C13""",12,812302,GAA80310,OK
OP305532,A999999,ORDER,1766840040,761866,,,,,,462440,FOD80132,OK
OP305533,A000062,MOVE,1766840052,336168,ST10,TPA,P00V85,"Edriseur turbo ""V85""",2,367508,GAA79680,OK
OP305534,A999999,ORDER,1766840091,209452,,,,,,617821,FOD80255,OK
OP305535,A000024,MOVE,1766840189,708551,QUA,ST20,P00C13,"Edriseur type ""C13""",12,348040,GAA80310,OK
OP305536,A000024,MOVE,1766840380,297386,PROD,ST10,P00V85,"Edriseur turbo ""V85""",2,102318,FOD80132,OK
OP305537,A000127,MOVE,1766840387,550246,PROD,ST10,P00V85,"Edriseur turbo ""V85""",46,774,FOD81340,OK
OP305538,A000017,MOVE,1766840476,629671,ST20,TPA,P00C13,"Edriseur type ""C13""",12,30685,GAA80310,OK
OP305539,A000017,MOVE,1766840572,491836,PROD,ST10,P00C27,"Edriseur type ""C27""",2,721893,FOD80255,OK
OP305540,A000127,MOVE,1766840816,279869,ST10,TPA,P00V85,"Edriseur turbo ""V85""",46,176243,FOD81340,OK
OP305541,A000024,MOVE,1766840819,258730,TPA,SHIP,P00C13,"Edriseur type ""C13""",12,41210,GAA80310,OK
OP305542,A000017,MOVE,1766840919,450978,ST10,TPA,P00V85,"Edriseur turbo ""V85""",2,547467,FOD80132,OK
OP305543,A000127,MOVE,1766840993,502020,TPA,SHIP,P00V85,"Edriseur turbo ""V85""",2,781489,GAA79680,OK
OP305544,A000106,MOVE,1766841297,183380,TPA,SHIP,P00V85,"Edriseur turbo ""V85""",2,245494,FOD80132,OK
OP305545,A000106,MOVE,1766841448,364418,ST10,QUA,P00C27,"Edriseur type ""C27""",2,777557,FOD80255,OK
OP305546,A000106,MOVE,1766841604,624169,QUA,ST10,P00C27,"Edriseur type ""C27""",2,322966,FOD80255,OK
OP305547,A000024,MOVE,1766841818,53208,TPA,SHIP,P00V85,"Edriseur turbo ""V85""",46,770778,FOD81340,OK
OP305548,A000062,MOVE,1766842079,29611,ST10,TPA,P00C27,"Edriseur type ""C27""",2,414203,FOD80255,OK
OP305549,A000017,MOVE,1766842713,759226,TPA,SHIP,P00C27,"Edriseur type ""C27""",2,314222,FOD80255,OK
OP305550,A999999,ORDER,1766898330,441797,,,,,,297584,FOD79981,OK
OP305551,A999999,ORDER,1766898852,357941,,,,,,445561,AZO81886,OK
OP305552,A000024,MOVE,1766899004,184484,PROD,TPA,P00C19,"Edriseur type ""C19""",11,677153,AZO81886,OK
OP305553,A999999,ORDER,1766899072,85813,,,,,,201882,FOD79812,OK
OP305554,A999999,ORDER,1766899217,186861,,,,,,724202,AZO80611,OK
OP305555,A000024,MOVE,1766899334,138234,TPA,SHIP,P00C19,"Edriseur type ""C19""",11,222409,AZO81886,OK
OP305556,A000017,MOVE,1766899433,49153,PROD,TPA,P00X99,"Edriseur luxe ""X99""",4,51248,AZO80611,OK
OP305557,A000133,MOVE,1766899546,370480,PROD,ST10,P00C13,"Edriseur type ""C13""",11,71017,FOD79812,OK
OP305558,A000024,MOVE,1766900035,733534,ST10,TPA,P00C13,"Edriseur type ""C13""",11,337621,FOD79812,OK
OP305559,A000024,MOVE,1766900096,639902,PROD,TPA,P00X02,"Edriseur luxe ""X02""",2,534358,FOD79981,OK
OP305560,A999999,ORDER,1766900158,566678,,,,,,578098,FOD80662,OK
OP305561,A000017,MOVE,1766900361,230656,TPA,SHIP,P00X02,"Edriseur luxe ""X02""",2,92087,FOD79981,OK
OP305562,A000024,MOVE,1766900542,270240,PROD,ST10,P00X01,"Edriseur luxe ""X01""",68,241083,FOD80662,OK
OP305563,A000017,MOVE,1766900584,446840,TPA,SHIP,P00C13,"Edriseur type ""C13""",11,225875,FOD79812,OK
OP305564,A000106,MOVE,1766900592,421164,TPA,SHIP,P00X99,"Edriseur luxe ""X99""",4,449079,AZO80611,OK
OP305565,A999999,ORDER,1766900701,777655,,,,,,44962,FOD79672,OK
OP305566,A000024,MOVE,1766900947,136322,PROD,ST10,P00V80,"Edriseur turbo ""V80""",144,123465,FOD79672,OK
OP305567,A999999,ORDER,1766901090,742787,,,,,,618164,GAA80149,OK
OP305568,A000106,MOVE,1766901319,427506,ST10,TPA,P00V80,"Edriseur turbo ""V80""",144,629284,FOD79672,OK
OP305569,A000133,MOVE,1766901623,315717,ST10,TPA,P00X01,"Edriseur luxe ""X01""",68,558387,FOD80662,OK
OP305570,A000127,MOVE,1766901629,702209,TPA,SHIP,P00V80,"Edriseur turbo ""V80""",144,426985,FOD79672,OK
OP305571,A999999,ORDER,1766901676,566163,,,,,,582618,FOD81740,OK
OP305572,A999999,ORDER,1766901733,373852,,,,,,193984,FOD81217,OK
OP305573,A000024,MOVE,1766901776,734926,TPA,SHIP,P00X01,"Edriseur luxe ""X01""",68,632765,FOD80662,OK
OP305574,A999999,ORDER,1766901830,238825,,,,,,764728,GAA81872,OK
OP305575,A999999,ORDER,1766901863,336294,,,,,,400306,FOD81026,OK
OP305576,A000017,MOVE,1766902032,289515,PROD,TPA,P00C37,"Edriseur type ""C37""",14,779825,GAA81872,OK
OP305577,A000062,MOVE,1766902168,117357,PROD,ST10,P00C18,"Edriseur type ""C18""",110,535563,FOD81217,OK
OP305578,A999999,ORDER,1766902289,24181,,,,,,766431,AZO80842,OK
OP305579,A000106,MOVE,1766902304,23494,TPA,SHIP,P00C37,"Edriseur type ""C37""",14,737853,GAA81872,OK
OP305580,A000062,MOVE,1766902310,23486,PROD,ST10,P00V85,"Edriseur turbo ""V85""",59,301132,FOD81740,OK
OP305581,A999999,ORDER,1766902318,787079,,,,,,446469,GAA79787,OK
OP305582,A000127,MOVE,1766902353,394260,ST10,TPA,P00C18,"Edriseur type ""C18""",110,65828,FOD81217,OK
OP305583,A000017,MOVE,1766902493,216927,TPA,SHIP,P00C18,"Edriseur type ""C18""",110,541170,FOD81217,OK
OP305584,A000024,MOVE,1766902686,611909,ST10,QUA,P00V85,"Edriseur turbo ""V85""",59,383423,FOD81740,OK
OP305585,A000133,MOVE,1766902694,397969,PROD,ST10,P00X25,"Edriseur nouveau ""2025""",2,471513,AZO80842,OK
OP305586,A000017,MOVE,1766902812,701732,PROD,ST10,P00C18,"Edriseur type ""C18""",19,501883,GAA80149,OK
OP305587,A999999,ORDER,1766902960,741412,,,,,,380828,FOD81115,OK
OP305588,A000024,MOVE,1766903008,630128,PROD,ST10,P00C18,"Edriseur type ""C18""",2,738454,FOD81026,OK
OP305589,A000017,MOVE,1766903023,33033,ST10,TPA,P00X25,"Edriseur nouveau ""2025""",2,174505,AZO80842,OK
OP305590,A000133,MOVE,1766903144,377445,QUA,ST10,P00V85,"Edriseur turbo ""V85""",59,75250,FOD81740,OK
OP305591,A000133,MOVE,1766903251,466573,ST10,TPA,P00C18,"Edriseur type ""C18""",19,602622,GAA80149,OK
OP305592,A000017,MOVE,1766903284,269220,PROD,TPA,P00X02,"Edriseur luxe ""X02""",13,490716,GAA79787,OK
OP305593,A000017,MOVE,1766903293,428232,PROD,ST10,P00C13,"Edriseur type ""C13""",39,464645,FOD81115,OK
OP305594,A000133,MOVE,1766903320,409935,TPA,SHIP,P00X25,"Edriseur nouveau ""2025""",2,354054,AZO80842,OK
OP305595,A000133,MOVE,1766903328,184464,ST10,TPA,P00C18,"Edriseur type ""C18""",2,292724,FOD81026,OK
OP305596,A999999,ORDER,1766903349,340248,,,,,,180161,FOD81548,OK
OP305597,A999999,ORDER,1766903392,687464,,,,,,792025,FOD79739,OK
OP305598,A000017,MOVE,1766903521,418259,ST10,TPA,P00C13,"Edriseur type ""C13""",39,249375,FOD81115,OK
OP305599,A999999,ORDER,1766903552,537475,,,,,,317846,AZO81803,OK
OP305600,A000127,MOVE,1766903605,688641,ST10,TPA,P00V85,"Edriseur turbo ""V85""",59,238136,FOD81740,OK
OP305601,A000017,MOVE,1766903615,101626,TPA,SHIP,P00C18,"Edriseur type ""C18""",2,211463,FOD81026,OK
OP305602,A000127,MOVE,1766903653,315765,PROD,ST10,P00V80,"Edriseur turbo ""V80""",7,801890,FOD79739,OK
OP305603,A000017,MOVE,1766903811,452265,TPA,SHIP,P00C18,"Edriseur type ""C18""",19,324478,GAA80149,OK
OP305604,A000017,MOVE,1766904028,551425,TPA,SHIP,P00C13,"Edriseur type ""C13""",39,154258,FOD81115,OK
OP305605,A000017,MOVE,1766904081,354675,ST10,TPA,P00V80,"Edriseur turbo ""V80""",7,293137,FOD79739,OK
OP305606,A000127,MOVE,1766904112,367742,TPA,SHIP,P00V85,"Edriseur turbo ""V85""",59,246981,FOD81740,OK
OP305607,A000133,MOVE,1766904174,107823,PROD,ST10,P00C27,"Edriseur type ""C27""",146,472348,AZO81803,OK
OP305608,A000017,MOVE,1766904290,623906,TPA,SHIP,P00V80,"Edriseur turbo ""V80""",7,627390,FOD79739,OK
OP305609,A000106,MOVE,1766904376,556454,TPA,SHIP,P00X02,"Edriseur luxe ""X02""",13,443675,GAA79787,OK
OP305610,A999999,ORDER,1766904498,297901,,,,,,474103,FOD79998,OK
OP305611,A000017,MOVE,1766904705,74487,ST10,TPA,P00C27,"Edriseur type ""C27""",146,723925,AZO81803,OK
OP305612,A000017,MOVE,1766904840,638123,PROD,ST10,P00C37,"Edriseur type ""C37""",2,666177,FOD81548,OK
OP305613,A999999,ORDER,1766904923,454022,,,,,,209376,GAA81601,OK
OP305614,A000024,MOVE,1766905327,100749,ST10,TPA,P00C37,"Edriseur type ""C37""",2,668857,FOD81548,OK
OP305615,A000133,MOVE,1766905371,583966,TPA,SHIP,P00C27,"Edriseur type ""C27""",146,421860,AZO81803,OK
OP305616,A000017,MOVE,1766905459,345705,PROD,ST10,P00C13,"Edriseur type ""C13""",28,34023,FOD79998,OK
OP305617,A000017,MOVE,1766905644,248793,PROD,TPA,P00C19,"Edriseur type ""C19""",12,585906,GAA81601,OK
OP305618,A999999,ORDER,1766905665,808722,,,,,,771269,GAA80576,OK
OP305619,A999999,ORDER,1766905770,753560,,,,,,39155,GAA81345,OK
OP305620,A000017,MOVE,1766905793,771482,ST10,TPA,P00C13,"Edriseur type ""C13""",28,123270,FOD79998,OK
OP305621,A000128,MOVE,1766905806,247522,TPA,SHIP,P00C37,"Edriseur type ""C37""",2,46622,FOD81548,OK
OP305622,A000017,MOVE,1766905829,264342,PROD,TPA,P00V85,"Edriseur turbo ""V85""",77,284850,GAA80576,OK
OP305623,A999999,ORDER,1766905968,733422,,,,,,349291,AZO79958,OK
OP305624,A000106,MOVE,1766905996,757690,TPA,SHIP,P00C19,"Edriseur type ""C19""",12,480509,GAA81601,OK
OP305625,A000106,MOVE,1766906203,258186,TPA,SHIP,P00C13,"Edriseur type ""C13""",28,245234,FOD79998,OK
OP305626,A000017,MOVE,1766906217,287140,PROD,ST10,P00C13,"Edriseur type ""C13""",5,13902,AZO79958,OK
OP305627,A000024,MOVE,1766906346,20300,PROD,ST10,P00C37,"Edriseur type ""C37""",3,440356,GAA81345,OK
OP305628,A000133,MOVE,1766906365,737069,TPA,SHIP,P00V85,"Edriseur turbo ""V85""",77,642737,GAA80576,OK
OP305629,A000133,MOVE,1766906491,709043,ST10,TPA,P00C13,"Edriseur type ""C13""",5,380632,AZO79958,OK
OP305630,A000017,MOVE,1766907005,704088,TPA,SHIP,P00C13,"Edriseur type ""C13""",5,712092,AZO79958,OK
OP305631,A000024,MOVE,1766907284,723555,ST10,QUA,P00C37,"Edriseur type ""C37""",3,451580,GAA81345,OK
OP305632,A999999,ORDER,1766907354,786348,,,,,,359013,GAA80493,OK
OP305633,A999999,ORDER,1766907575,250647,,,,,,117333,AZO80858,OK
OP305634,A000062,MOVE,1766907590,345749,QUA,ST10,P00C37,"Edriseur type ""C37""",3,410629,GAA81345,OK
OP305635,A000133,MOVE,1766907825,284883,ST10,TPA,P00C37,"Edriseur type ""C37""",3,797498,GAA81345,OK
OP305636,A000017,MOVE,1766907889,83079,PROD,ST20,P00X02,"Edriseur luxe ""X02""",49,39723,GAA80493,OK
OP305637,A999999,ORDER,1766907982,526495,,,,,,220946,FOD81491,OK
OP305638,A999999,ORDER,1766907985,757517,,,,,,62213,AZO81943,OK
OP305639,A000106,MOVE,1766908020,151177,ST20,QUA,P00X02,"Edriseur luxe ""X02""",49,30747,GAA80493,OK
